drug,protein
U775,3934
U775,5465
U775,6319
U775,2353
U775,4879
U775,4790
U775,7941
U775,6347
U775,3725
U775,4776
U775,2099
U775,4609
U775,9970
U775,7442
U775,836
U775,207
U775,5595
U775,5594
U775,1586
U775,3630
U775,3091
U775,2492
U775,1583
U775,6514
U775,637
U775,2100
U775,7431
U775,196
U775,2972
U775,5444
U775,2821
U775,197
U775,6622
U775,1066
U775,4982
U775,8600
U775,51185
U775,3570
U775,8462
U775,4160
U775,6720
U775,23175
U775,2903
U775,2534
U775,1268
U775,23657
U775,361
U775,4804
U775,6477
U775,7157
U775,217
U775,1401
U775,847
U775,3553
U775,6262
U775,3759
U775,142
U775,23373
U775,3586
U775,3606
U775,2475
U775,581
U775,1808
U775,3569
U775,6853
U775,6854
U775,1975
U775,949
U775,2209
U775,2932
U775,1571
U775,5468
U775,2539
U775,2147
U775,23636
U775,10560
U775,5617
U775,51393
U775,162514
U775,59341
U775,8777
U775,6531
U775,1859
U775,4780
U775,834
U775,4548
U775,255738
U775,26503
U775,9607
U775,1137
U775,5025
U775,627
U775,84152
U775,10327
U775,1806
U775,3952
U775,6844
U775,84699
U775,5015
U775,1906
U775,2554
U775,3066
U775,6590
U775,2548
U775,351
U775,5295
U775,90522
U775,6786
U775,4843
U775,2908
U775,114548
U775,7124
U775,1050
U775,5581
U775,2904
U775,10026
U775,23210
U775,63973
U775,429
U775,6647
U775,1432
U775,1636
U775,6506
U775,2670
U775,3162
U775,43
U775,4311
U775,100506658
U775,4321
U775,5816
U775,50848
U775,3476
U775,2056
U775,2168
U775,9370
U775,6198
U775,1978
U775,4842
U775,387
U775,2875
U775,632
U775,2194
U775,290
U775,1508
U775,3684
U775,9140
U775,5578
U775,23025
U775,7852
U86,7376
U86,6523
U86,3759
U86,1401
U86,1814
U86,836
U86,6367
U86,335
U86,29925
U86,3320
U86,7450
U86,811
U86,3791
U776,836
U776,7306
U776,4846
U776,7299
U776,3091
U776,761
U776,3725
U776,5743
U776,5292
U776,1728
U776,3162
U776,842
U776,279
U776,3383
U776,27040
U776,55503
U776,4353
U776,653361
U776,5970
U776,4843
U776,4973
U776,7498
U776,5468
U776,55244
U776,5604
U776,5609
U776,1120
U776,5598
U776,3297
U776,43
U776,2902
U776,5770
U776,2932
U776,959
U776,3565
U776,8837
U776,598
U776,4170
U776,331
U776,248
U776,4792
U776,207
U776,572
U776,3480
U776,1588
U776,7422
U776,595
U776,3692
U776,7157
U776,1029
U776,862
U776,51191
U776,983
U776,890
U776,891
U776,1026
U776,581
U776,54205
U776,10598
U776,4193
U776,596
U776,10197
U776,2538
U776,3630
U776,324
U776,2206
U776,2208
U776,3596
U776,5925
U776,7226
U776,2099
U776,31
U776,8644
U776,894
U776,1017
U776,1019
U776,1021
U776,9521
U776,4953
U776,5709
U776,6528
U776,5328
U776,5054
U776,4318
U776,486
U776,79719
U776,8517
U776,2353
U776,7124
U776,4312
U776,367
U776,3458
U776,3558
U776,3643
U776,6517
U776,29880
U776,6203
U776,1586
U776,1589
U776,3065
U776,51478
U776,2167
U776,6319
U776,7852
U776,952
U776,1803
U776,1025
U776,3569
U776,7099
U776,3586
U776,6513
U776,5465
U776,3717
U776,4790
U776,1432
U776,728
U776,9446
U776,558
U776,3290
U776,292
U776,8795
U776,4609
U776,4586
U776,5594
U776,6714
U776,3181
U776,9518
U776,1147
U776,3308
U776,6615
U776,3576
U776,8797
U776,29126
U776,10026
U776,8850
U776,6098
U776,355
U776,3931
U776,10280
U776,1544
U776,3551
U776,2305
U776,4758
U776,4780
U776,3791
U776,652
U776,6439
U776,5175
U776,51294
U776,7350
U776,5610
U776,5720
U776,79602
U776,3929
U776,162514
U776,57787
U776,5591
U776,7442
U776,317
U776,8989
U776,3741
U776,5728
U776,728411
U776,1277
U776,6584
U776,5130
U776,7097
U776,834
U776,116236
U776,55937
U776,7534
U776,200186
U776,2980
U776,3416
U776,2736
U776,3552
U776,4023
U776,5644
U776,885
U776,4435
U776,2168
U776,5948
U776,3156
U776,627
U776,4915
U776,5467
U776,1401
U776,7351
U776,2064
U776,3651
U776,6514
U776,847
U776,118429
U776,5444
U776,5066
U776,5340
U776,2596
U776,1906
U776,6647
U776,7352
U776,7011
U776,2641
U776,1071
U776,5697
U776,6646
U776,2028
U776,23549
U776,2171
U776,4322
U776,8972
U776,4440
U776,360
U776,366
U776,2740
U776,4314
U776,3906
U776,6776
U776,6777
U776,108
U776,351
U776,5111
U776,9536
U776,83540
U776,332
U776,840
U776,4313
U776,1956
U776,4233
U776,2950
U776,7150
U776,7153
U776,29110
U776,246
U776,2194
U776,5599
U776,9212
U776,22882
U776,142
U776,406986
U776,9075
U776,4088
U776,7443
U776,3320
U776,3146
U776,373156
U776,135
U776,5581
U776,7015
U776,23410
U776,2078
U776,5764
U776,1244
U776,9429
U776,406921
U776,9734
U776,2475
U776,2322
U776,55107
U776,4128
U776,3605
U776,5595
U776,134
U776,2580
U776,814
U776,1385
U776,6348
U776,4133
U776,1571
U776,2670
U776,6716
U776,590
U776,2224
U776,4852
U776,3553
U663,3091
U828,2099
U828,2100
U828,1392
U828,43
U828,4157
U828,3725
U828,5594
U828,4318
U828,162514
U828,57787
U828,5591
U828,7442
U828,317
U828,6517
U828,8989
U828,54205
U828,581
U828,5468
U828,836
U828,4133
U828,596
U828,842
U828,5444
U828,841
U828,5578
U828,7040
U828,5563
U828,1906
U828,7306
U828,4846
U828,7299
U828,3091
U828,761
U828,6360
U828,23621
U828,5770
U828,4609
U777,64127
U777,3569
U777,240
U777,2168
U777,55384
U777,4318
U777,2335
U777,4982
U777,3717
U777,7299
U777,50964
U777,5468
U777,2908
U777,6337
U777,135
U777,10062
U777,7097
U777,7099
U777,4087
U777,4088
U777,3605
U777,50943
U777,23028
U777,2990
U777,22943
U777,4758
U777,818
U777,7124
U777,3553
U777,1490
U777,6774
U777,581
U777,596
U777,6647
U777,2932
U777,1544
U777,5970
U777,595
U777,5580
U777,1026
U777,3791
U777,207
U777,10598
U777,3692
U777,7157
U777,27113
U777,842
U777,836
U777,4312
U777,3725
U777,4843
U777,5743
U777,5733
U777,5742
U777,7011
U777,3576
U777,4170
U777,6347
U777,3091
U777,1025
U777,1499
U777,4322
U777,51527
U777,2081
U777,4790
U777,7422
U777,2152
U777,8837
U777,1956
U777,10344
U777,6696
U777,23327
U777,4586
U777,1019
U777,7186
U777,5595
U777,5594
U777,1557
U777,1312
U777,4602
U777,25824
U777,2353
U777,2355
U777,4772
U777,23424
U777,6714
U777,8061
U777,54205
U777,54583
U777,196
U777,79400
U777,983
U777,891
U777,239
U777,4353
U777,2171
U777,347
U777,3481
U777,4015
U777,5888
U777,246
U777,5293
U777,5291
U777,5294
U777,2548
U777,3162
U777,1576
U777,1525
U777,857
U777,23373
U777,4780
U777,2475
U777,4129
U777,4313
U777,9970
U777,7046
U777,2099
U777,367
U777,23643
U777,5243
U777,4133
U777,5444
U777,841
U777,5578
U777,7040
U777,5563
U777,1906
U777,3565
U777,3596
U777,1588
U777,2206
U777,29110
U777,283871
U777,1244
U777,9429
U777,4851
U777,9734
U777,7128
U777,59
U777,9076
U777,5010
U777,2994
U777,5783
U777,5599
U777,5601
U777,5562
U777,55869
U777,572
U777,2194
U777,5465
U777,9370
U777,4547
U777,3156
U777,8435
U777,2100
U777,151056
U777,1645
U777,2805
U777,18
U777,54658
U777,847
U777,338
U777,3949
U777,6720
U777,2936
U777,2950
U777,1066
U777,6646
U777,4363
U777,5311
U777,590
U777,890
U777,1022
U777,1559
U777,57103
U777,2565
U777,7077
U777,23410
U777,4023
U777,5644
U777,885
U777,4435
U777,5948
U777,627
U777,4915
U777,5467
U777,1401
U777,7351
U777,2064
U777,3651
U777,6514
U777,3630
U777,118429
U777,5066
U777,5328
U777,5340
U777,2596
U777,6319
U777,7352
U777,5054
U777,2641
U777,1071
U777,5697
U777,2028
U777,23549
U777,8972
U777,4440
U777,360
U777,366
U777,2740
U777,4314
U777,3906
U777,6776
U777,6777
U777,3383
U777,4878
U777,5443
U777,3934
U777,4879
U777,7941
U777,4776
U777,55915
U777,8560
U777,51411
U777,1382
U777,7412
U777,2539
U777,1636
U777,5694
U777,1991
U777,316
U777,5579
U777,8989
U777,162514
U777,54822
U777,54600
U777,558
U777,1266
U777,5925
U777,948
U777,5222
U777,4582
U777,1543
U777,1545
U777,1429
U777,27032
U777,7222
U777,5530
U777,4128
U777,942
U777,10495
U777,43
U777,55107
U778,1544
U778,2950
U778,2936
U778,894
U778,7157
U778,51311
U778,162514
U778,54822
U778,54600
U778,558
U778,207
U778,2694
U778,2548
U778,43
U778,2538
U778,5468
U778,596
U778,7422
U778,4851
U778,51135
U778,7097
U778,3067
U778,5599
U778,590
U778,5594
U778,4790
U778,3308
U778,7189
U778,5222
U778,4582
U778,4843
U778,5970
U778,5743
U778,1543
U778,1545
U778,196
U778,1429
U778,27032
U778,1244
U778,7222
U778,5530
U778,240
U778,4128
U778,4129
U778,942
U778,10495
U778,55107
U778,1017
U778,1019
U778,5925
U778,1026
U778,51191
U778,1869
U778,4312
U778,836
U778,4314
U778,239
U778,9817
U778,59272
U778,7306
U778,4846
U778,7299
U778,3091
U778,761
U779,64127
U779,3569
U779,240
U779,2168
U779,55384
U779,4318
U779,2335
U779,4982
U779,3717
U779,7299
U779,50964
U779,5468
U779,2908
U779,6337
U779,135
U779,10062
U779,7097
U779,7099
U779,4087
U779,4088
U779,3605
U779,50943
U779,23028
U779,2990
U779,22943
U779,4758
U779,818
U779,7124
U779,3553
U779,1490
U779,6774
U779,581
U779,596
U779,6647
U779,2932
U779,1544
U779,5970
U779,595
U779,5580
U779,1026
U779,3791
U779,207
U779,10598
U779,3692
U779,7157
U779,27113
U779,842
U779,836
U779,4312
U779,3725
U779,4843
U779,5743
U779,5733
U779,5742
U779,7011
U779,3576
U779,4170
U779,6347
U779,3091
U779,1025
U779,1499
U779,4322
U779,51527
U779,2081
U779,4790
U779,7422
U779,2152
U779,8837
U779,1956
U779,10344
U779,6696
U779,23327
U779,4586
U779,1019
U779,7186
U779,5595
U779,5594
U779,1557
U779,1312
U779,4602
U779,25824
U779,2353
U779,2355
U779,4772
U779,23424
U779,6714
U779,8061
U779,54205
U779,54583
U779,196
U779,79400
U779,983
U779,891
U779,239
U779,4353
U779,2171
U779,347
U779,3481
U779,4015
U779,5888
U779,246
U779,5293
U779,5291
U779,5294
U779,2548
U779,3162
U779,1576
U779,1525
U779,857
U779,23373
U779,4780
U779,2475
U779,4129
U779,4313
U779,9970
U779,7046
U779,2099
U779,367
U779,23643
U779,5243
U779,4133
U779,5444
U779,841
U779,5578
U779,7040
U779,5563
U779,1906
U779,3565
U779,3596
U779,1588
U779,2206
U779,29110
U779,283871
U779,1244
U779,9429
U779,4851
U779,9734
U779,7128
U779,59
U779,9076
U779,5010
U779,2994
U779,5783
U779,5599
U779,5601
U779,5562
U779,55869
U779,572
U779,2194
U779,5465
U779,9370
U779,4547
U779,3156
U779,8435
U779,2100
U779,151056
U779,1645
U779,2805
U779,18
U779,54658
U779,847
U779,338
U779,3949
U779,6720
U779,2936
U779,2950
U779,1066
U779,6646
U779,4363
U779,5311
U779,590
U779,890
U779,1022
U779,1559
U779,57103
U779,2565
U779,7077
U779,23410
U779,4023
U779,5644
U779,885
U779,4435
U779,5948
U779,627
U779,4915
U779,5467
U779,1401
U779,7351
U779,2064
U779,3651
U779,6514
U779,3630
U779,118429
U779,5066
U779,5328
U779,5340
U779,2596
U779,6319
U779,7352
U779,5054
U779,2641
U779,1071
U779,5697
U779,2028
U779,23549
U779,8972
U779,4440
U779,360
U779,366
U779,2740
U779,4314
U779,3906
U779,6776
U779,6777
U779,3383
U779,4878
U779,5443
U779,3934
U779,4879
U779,7941
U779,4776
U779,55915
U779,8560
U779,51411
U779,1382
U779,7412
U779,2539
U779,1636
U779,5694
U779,1991
U779,316
U779,5579
U779,8989
U779,162514
U779,54822
U779,54600
U779,558
U779,1266
U779,5925
U779,948
U779,5222
U779,4582
U779,1543
U779,1545
U779,1429
U779,27032
U779,7222
U779,5530
U779,4128
U779,942
U779,10495
U779,43
U779,55107
U780,64127
U780,3569
U780,240
U780,2168
U780,55384
U780,4318
U780,2335
U780,4982
U780,3717
U780,7299
U780,50964
U780,5468
U780,2908
U780,6337
U780,135
U780,10062
U780,7097
U780,7099
U780,4087
U780,4088
U780,3605
U780,50943
U780,23028
U780,2990
U780,22943
U780,4758
U780,818
U780,7124
U780,3553
U780,1490
U780,6774
U780,581
U780,596
U780,6647
U780,2932
U780,1544
U780,5970
U780,595
U780,5580
U780,1026
U780,3791
U780,207
U780,10598
U780,3692
U780,7157
U780,27113
U780,842
U780,836
U780,4312
U780,3725
U780,4843
U780,5743
U780,5733
U780,5742
U780,7011
U780,3576
U780,4170
U780,6347
U780,3091
U780,1025
U780,1499
U780,4322
U780,51527
U780,2081
U780,4790
U780,7422
U780,2152
U780,8837
U780,1956
U780,10344
U780,6696
U780,23327
U780,4586
U780,1019
U780,7186
U780,5595
U780,5594
U780,1557
U780,1312
U780,4602
U780,25824
U780,2353
U780,2355
U780,4772
U780,23424
U780,6714
U780,8061
U780,54205
U780,54583
U780,196
U780,79400
U780,983
U780,891
U780,239
U780,4353
U780,2171
U780,347
U780,3481
U780,4015
U780,5888
U780,246
U780,5293
U780,5291
U780,5294
U780,2548
U780,3162
U780,1576
U780,1525
U780,857
U780,23373
U780,4780
U780,2475
U780,4129
U780,4313
U780,9970
U780,7046
U780,2099
U780,367
U780,23643
U780,5243
U780,4133
U780,5444
U780,841
U780,5578
U780,7040
U780,5563
U780,1906
U780,3565
U780,3596
U780,1588
U780,2206
U780,29110
U780,283871
U780,1244
U780,9429
U780,4851
U780,9734
U780,7128
U780,59
U780,9076
U780,5010
U780,2994
U780,5783
U780,5599
U780,5601
U780,5562
U780,55869
U780,572
U780,2194
U780,5465
U780,9370
U780,4547
U780,3156
U780,8435
U780,2100
U780,151056
U780,1645
U780,2805
U780,18
U780,54658
U780,847
U780,338
U780,3949
U780,6720
U780,2936
U780,2950
U780,1066
U780,6646
U780,4363
U780,5311
U780,590
U780,890
U780,1022
U780,1559
U780,57103
U780,2565
U780,7077
U780,23410
U780,4023
U780,5644
U780,885
U780,4435
U780,5948
U780,627
U780,4915
U780,5467
U780,1401
U780,7351
U780,2064
U780,3651
U780,6514
U780,3630
U780,118429
U780,5066
U780,5328
U780,5340
U780,2596
U780,6319
U780,7352
U780,5054
U780,2641
U780,1071
U780,5697
U780,2028
U780,23549
U780,8972
U780,4440
U780,360
U780,366
U780,2740
U780,4314
U780,3906
U780,6776
U780,6777
U780,3383
U780,4878
U780,5443
U780,3934
U780,4879
U780,7941
U780,4776
U780,55915
U780,8560
U780,51411
U780,1382
U780,7412
U780,2539
U780,1636
U780,5694
U780,1991
U780,316
U780,5579
U780,8989
U780,162514
U780,54822
U780,54600
U780,558
U780,1266
U780,5925
U780,948
U780,5222
U780,4582
U780,1543
U780,1545
U780,1429
U780,27032
U780,7222
U780,5530
U780,4128
U780,942
U780,10495
U780,43
U780,55107
U781,3320
U781,5243
U781,10413
U781,5159
U781,5770
U781,948
U781,7498
U781,5305
U781,55509
U781,1906
U781,2936
U781,7150
U781,240
U781,355
U781,5468
U781,10062
U781,2932
U781,52
U781,100
U781,1612
U781,7376
U781,57787
U781,6609
U781,2735
U781,3791
U781,2729
U781,2937
U781,1588
U781,1385
U781,207
U781,2902
U781,50506
U781,9429
U781,1636
U781,836
U781,6347
U781,7124
U781,3552
U781,3569
U781,3558
U781,5327
U781,5328
U781,3037
U781,1312
U781,5447
U781,2891
U781,200186
U781,3725
U781,6035
U781,4846
U781,6261
U781,1719
U781,5743
U781,5732
U781,5734
U781,384
U782,8609
U782,5468
U782,2194
U782,1719
U782,847
U782,7226
U782,8649
U782,2048
U782,6035
U782,2729
U782,2937
U782,1588
U782,1385
U782,207
U782,2902
U782,50506
U782,9429
U782,1636
U782,836
U782,6347
U782,7124
U782,3552
U782,3569
U782,3558
U782,5327
U782,5328
U782,3037
U782,1312
U782,7498
U782,5447
U782,2891
U782,200186
U782,3725
U782,4846
U782,6261
U782,5743
U782,5732
U782,5734
U782,384
U782,5742
U782,6403
U782,43
U782,2670
U782,3481
U782,5879
U782,1543
U782,695
U782,5579
U782,240
U782,7150
U782,5595
U782,5594
U782,1557
U782,4790
U782,590
U782,1544
U782,3162
U782,7099
U782,4780
U782,1559
U782,1075
U782,1565
U782,1576
U782,3783
U782,4284
U782,4792
U782,5562
U782,2475
U782,5578
U782,5582
U782,5590
U782,8972
U783,4353
U783,6667
U783,339221
U783,1375
U783,5770
U783,983
U783,5243
U783,10013
U783,5594
U783,7498
U783,2805
U783,4843
U783,847
U783,5328
U783,5327
U783,3586
U783,836
U783,949
U783,2641
U783,3630
U783,60
U783,7726
U783,5111
U783,4609
U783,6927
U783,3172
U783,213
U783,2194
U783,5743
U783,7351
U783,5970
U783,43
U169,7299
U169,7306
U169,1638
U169,5970
U169,4792
U169,3576
U169,6347
U169,1728
U169,4129
U169,1385
U169,5594
U169,1545
U169,891
U169,4233
U169,3791
U169,1543
U169,1017
U169,1019
U169,5925
U169,1026
U169,51191
U169,1869
U169,4312
U169,596
U169,836
U169,4314
U169,239
U169,9817
U169,59272
U784,4684
U784,9607
U784,4843
U784,1571
U784,207
U784,9971
U784,1050
U784,114548
U784,100124700
U784,3678
U784,9817
U784,2697
U784,4982
U784,4041
U784,196
U784,4286
U784,5052
U784,6774
U784,1499
U784,2100
U784,6523
U784,3759
U784,1401
U784,1814
U784,836
U784,6367
U784,335
U784,29925
U784,3320
U784,7450
U784,811
U784,229
U784,6319
U784,5562
U784,5054
U784,26762
U784,706
U784,6514
U784,10159
U795,3091
U785,6529
U785,3569
U785,7415
U785,2571
U785,2572
U785,200959
U785,596
U785,4245
U785,140679
U785,6514
U785,836
U785,3651
U785,2645
U785,627
U785,18
U785,367
U785,11337
U785,1103
U785,5970
U785,3576
U785,958
U785,941
U785,942
U785,5743
U785,207
U785,50506
U785,6667
U785,339221
U785,1375
U785,5770
U785,983
U785,5243
U785,10013
U785,5594
U785,7124
U785,3586
U785,5728
U785,728411
U785,1277
U785,6584
U785,5130
U785,7097
U785,834
U785,116236
U785,55937
U785,7534
U785,200186
U785,2980
U785,3416
U785,2736
U785,3552
U785,1266
U785,949
U785,2641
U785,3630
U785,60
U785,7726
U785,5111
U785,4609
U785,6927
U785,3172
U785,213
U785,2194
U785,7351
U785,43
U785,5967
U785,1991
U785,9863
U785,3383
U785,4878
U785,5443
U785,3934
U785,5465
U785,6319
U785,2353
U785,4879
U785,4790
U785,7941
U785,6347
U785,3725
U785,4776
U785,7306
U785,4846
U785,7299
U785,3091
U785,761
U785,3931
U785,10280
U785,4133
U785,842
U785,581
U785,5444
U785,841
U785,5578
U785,7040
U785,5563
U785,1906
U785,959
U785,3565
U785,8837
U785,598
U785,4170
U785,331
U785,248
U785,4792
U785,572
U785,3480
U785,1588
U785,2932
U785,7422
U785,595
U785,3692
U785,4843
U785,7157
U785,1029
U785,862
U785,51191
U785,890
U785,891
U785,1026
U785,54205
U785,10598
U785,4193
U785,10197
U785,2538
U785,324
U785,3162
U785,2206
U785,2208
U785,3596
U785,5925
U785,7226
U785,2099
U785,31
U785,8644
U785,894
U785,1017
U785,1019
U785,1021
U785,9521
U785,4953
U785,5709
U785,6528
U785,5328
U785,5054
U785,4318
U785,486
U785,79719
U785,8517
U785,4312
U785,3458
U785,3558
U785,3643
U785,6517
U785,29880
U785,4973
U785,6203
U785,1586
U785,1589
U785,3065
U785,51478
U785,2167
U785,7852
U785,952
U785,1803
U785,1025
U785,7099
U785,6513
U785,3717
U785,1432
U785,728
U785,9446
U785,5468
U785,558
U785,3290
U785,292
U785,8795
U785,4586
U785,6714
U785,3181
U785,9518
U785,1147
U785,3308
U785,6615
U785,8797
U785,29126
U785,10026
U785,8850
U785,6098
U785,355
U785,7498
U785,108
U785,351
U785,9536
U785,2064
U785,83540
U785,332
U785,840
U785,4313
U785,1956
U785,4233
U785,2950
U785,7150
U785,7153
U785,29110
U785,246
U785,5599
U785,4780
U785,9212
U785,22882
U785,142
U785,406986
U785,9075
U785,4088
U785,7443
U785,3320
U785,3146
U785,373156
U785,135
U785,5581
U785,7015
U785,23410
U785,2078
U785,5764
U785,1244
U785,9429
U785,406921
U785,9734
U785,2475
U785,2322
U785,55107
U785,4128
U785,3605
U785,5595
U785,134
U785,2580
U785,1545
U785,3791
U785,1543
U785,3156
U785,3689
U785,5447
U785,240
U785,5579
U785,6915
U785,847
U785,6647
U785,3553
U785,3037
U785,4353
U785,10544
U785,59
U785,57787
U785,9971
U785,2335
U785,5034
U785,23621
U785,100
U785,23411
U785,9677
U785,1027
U785,2309
U785,316
U785,5610
U785,2865
U785,7350
U794,5027
U794,5226
U794,2208
U794,5970
U794,7124
U794,3156
U794,3689
U794,5447
U794,3630
U794,836
U794,240
U794,3569
U794,728
U794,5579
U794,6915
U794,847
U794,6647
U794,4843
U794,2950
U794,3553
U794,3576
U794,3037
U794,4353
U794,10544
U794,59
U794,1432
U794,57787
U794,7040
U794,9971
U794,2335
U794,5034
U794,23621
U794,355
U794,100
U794,5468
U794,5599
U794,2475
U794,23411
U794,596
U794,2194
U794,356
U794,7157
U794,842
U794,4257
U794,64816
U794,993
U794,23300
U794,4780
U794,5594
U794,6817
U794,2052
U794,1586
U794,8644
U794,4313
U794,4025
U794,4790
U794,5243
U794,5294
U794,5580
U794,90865
U794,43
U794,8694
U794,4128
U794,22949
U794,1803
U794,4615
U794,4318
U794,890
U794,1017
U794,5111
U794,5578
U794,4609
U794,891
U794,983
U794,3692
U794,1026
U794,581
U794,5581
U794,2099
U794,253260
U794,200186
U794,7299
U794,9356
U794,9376
U794,3725
U794,1649
U794,2740
U794,3861
U794,7099
U794,8846
U794,4481
U794,7350
U794,6774
U794,1956
U794,5879
U794,79068
U794,3667
U794,9817
U794,4129
U794,1437
U794,2321
U794,3791
U794,2324
U794,6513
U794,6517
U794,1543
U794,4312
U794,1950
U794,695
U794,3815
U794,3290
U794,5563
U794,8647
U794,11156
U794,4088
U794,7122
U794,362
U794,406937
U794,1958
U794,5595
U794,5562
U794,358
U794,3320
U794,3309
U794,1499
U794,367
U794,100506658
U794,3091
U794,1459
U794,27022
U794,7042
U794,5223
U794,8087
U794,8743
U794,207
U634,5594
U634,2100
U634,5530
U634,4312
U634,4843
U634,7124
U634,5970
U634,10598
U634,3551
U634,8644
U634,3162
U634,983
U634,5743
U634,6590
U634,2950
U634,3725
U634,240
U634,1576
U634,5709
U634,581
U634,836
U634,3383
U634,5599
U634,2099
U634,596
U634,6772
U634,1545
U634,1543
U634,1544
U634,8856
U634,9970
U634,196
U634,7412
U634,6401
U634,3643
U634,207
U634,6517
U634,2944
U634,2946
U634,7498
U634,3037
U634,2101
U634,50943
U634,329
U634,330
U634,7082
U634,4792
U634,1432
U634,3576
U634,659
U634,6197
U634,5341
U634,55968
U634,4318
U634,90550
U634,9075
U634,4790
U634,2939
U634,2687
U634,51582
U634,1548
U634,2729
U634,1645
U634,3569
U634,5465
U634,1017
U634,1019
U634,5925
U634,1026
U634,51191
U634,1869
U634,4314
U634,239
U634,9817
U634,59272
U787,3725
U787,5594
U787,4318
U787,162514
U787,57787
U787,5591
U787,7442
U787,317
U787,6517
U787,8989
U787,54205
U787,581
U787,5468
U787,7306
U787,4846
U787,7299
U787,3091
U787,761
U787,7124
U787,3586
U787,5728
U787,728411
U787,1277
U787,6584
U787,596
U787,5130
U787,7097
U787,834
U787,116236
U787,55937
U787,7534
U787,200186
U787,2980
U787,3416
U787,2736
U787,3552
U787,836
U787,4953
U787,3067
U787,2271
U787,9131
U787,841
U787,2021
U787,4353
U787,637
U787,4284
U787,10768
U787,56952
U787,5562
U787,57817
U787,8074
U787,5481
U787,2475
U787,100
U787,7157
U787,51311
U787,2194
U787,207
U787,6647
U787,847
U787,7422
U787,2099
U787,1244
U787,8856
U787,5321
U787,5743
U787,5970
U787,1026
U787,4133
U787,842
U787,5444
U787,5578
U787,7040
U787,5563
U787,1906
U787,650
U787,4086
U787,6774
U787,3716
U787,948
U787,2534
U787,7498
U787,7054
U787,5105
U787,5624
U787,3553
U787,4313
U787,64866
U787,476
U787,7150
U787,1588
U787,142
U787,5709
U787,3569
U787,64400
U787,1312
U787,11156
U787,1565
U787,26574
U787,574447
U787,5243
U787,5292
U787,1020
U787,3614
U787,3615
U787,3651
U787,1513
U787,22882
U787,6197
U787,196
U787,2740
U787,1559
U787,572
U787,6523
U787,3759
U787,1401
U787,1814
U787,6367
U787,335
U787,29925
U787,3320
U787,7450
U787,811
U787,3162
U787,7099
U787,351
U787,4843
U788,317
U788,842
U790,836
U790,4133
U790,596
U790,842
U790,581
U790,3725
U790,5444
U790,841
U790,5578
U790,7040
U790,5563
U790,1906
U790,8972
U790,2152
U790,58157
U790,43
U790,7299
U790,5770
U790,5816
U790,4780
U790,1559
