symptom,protein
C1384666,11340
C1384666,5631
C1384666,2074
C1384666,50945
C1384666,90
C1384666,9573
C1384666,4126
C1384666,285590
C1384666,50484
C1384666,23522
C1384666,860
C1384666,7466
C1384666,2072
C1384666,4613
C1384666,6598
C1384666,2182
C1384666,26277
C1384666,6597
C1384666,9401
C1384666,8289
C1384666,22854
C1384666,6605
C1384666,2263
C1384666,2719
C1384666,1288
C1384666,10743
C1384666,7051
C1384666,8085
C1384666,7099
C1384666,9723
C1384666,242
C1384666,7291
C1384666,8398
C1384666,8985
C1384666,4256
C1384666,2332
C1384666,2073
C1384666,4669
C1384666,6772
C1384666,23630
C1384666,10262
C1384666,2548
C1384666,9414
C1384666,6299
C1384666,1786
C1384666,6664
C1384666,253827
C1384666,23562
C1384666,55636
C1384666,10617
C1384666,6390
C1384666,9469
C1384666,26137
C1384666,54880
C1384666,7068
C1384666,776
C1384666,204
C1384666,5476
C1384666,5376
C1384666,7403
C1384666,9896
C1384666,8260
C1384666,407053
C1384666,2706
C1384666,5728
C1384666,6309
C1384666,6103
C1384666,3694
C1384666,2290
C1384666,4222
C1384666,6495
C1384666,51185
C1384666,22953
C1384666,443
C1384666,4920
C1384666,29887
C1384666,1278
C1384666,5184
C1384666,2177
C1384666,55315
C1384666,1300
C1384666,5277
C1384666,9197
C1384666,2239
C1384666,50964
C1384666,1717
C1384666,54888
C1384666,2175
C1384666,5459
C1384666,5573
C1384666,4668
C1384666,6657
C1384666,6448
C1384666,2720
C1384666,5745
C1384666,1910
C1384666,7276
C1384666,1186
C1384666,7468
C1384666,8600
C1384666,3423
C1384666,4204
C1384666,1280
C1384666,2778
C1384666,2033
C1384666,51360
C1384666,4908
C1384666,8481
C1384666,51475
C1384666,1663
C1384666,55005
C1384666,7545
C1384666,3954
C1384666,25861
C1384666,10058
C1384666,4982
C1384666,4853
C1384666,5422
C1384666,3371
C1384666,686
C1384666,2799
C1384666,10312
C1384666,10804
C1384666,6392
C1384666,26154
C1384666,617
C1384666,2296
C1384666,215
C1384666,4784
C1384666,207
C1384666,27445
C1384666,9445
C1384666,673
C1384666,10397
C1384666,2138
C1384666,4998
C1384666,5144
C1384666,2071
C1384666,2316
C1384666,25942
C1384666,2517
C1384666,10752
C1384666,8942
C1384666,2990
C1384666,11107
C1384666,2176
C1384666,2068
C1384666,4089
C1384666,1387
C1384666,598
C1384666,4621
C1384666,1908
C1384666,5205
C1384666,8626
C1384666,2629
C1384666,695
C1384666,2261
C1384666,2588
C1384666,7084
C1384666,3425
C1384666,1286
C1384666,2178
C1384666,1277
C1384666,348
C1691779,9132
C1691779,2707
C1691779,2070
C1691779,5077
C1691779,5269
C1691779,10804
C1691779,4286
C1691779,7399
C1691779,64072
C1691779,4627
C1691779,84131
C1691779,5456
C1691779,23562
C1691779,126326
C1691779,525
C1691779,4647
C1691779,50617
C1691779,478
C1691779,1280
C1691779,1687
C1691779,1690
C1691779,9381
C1691779,1749
C1691779,2706
C1691779,117531
C1691779,23126
C1691779,1287
C1691779,7466
C1691779,4646
C1691779,55699
C1691779,51168
C1691779,25861
C0030193,5020
C0030193,4744
C0030193,5446
C0030193,11200
C0030193,9782
C0030193,5443
C0030193,25978
C0030193,5173
C0030193,6647
C0030193,54209
C0030193,7432
C0030193,9177
C0030193,1308
C0030193,8989
C0030193,7442
C0030193,5179
C0030193,623
C0030193,5368
C0030193,1639
C0030193,6863
C0030193,3269
C0030193,1440
C0030193,1437
C0030193,27185
C0030193,133
C0030193,8878
C0030193,2902
C0030193,5630
C0030193,2066
C0030193,9896
C0030193,6335
C0030193,1392
C0030193,283
C0030193,3363
C0030193,3084
C0030193,9927
C0030193,2521
C0030193,7415
C0030193,3082
C0030193,1906
C0030193,358
C0030193,6548
C0030193,213
C0030193,5445
C0030193,23236
C0030193,23025
C0030193,3060
C0030193,29978
C0030193,9217
C0030193,1813
C0030193,624
C0030193,3440
C0030193,5444
C0030193,3231
C0030193,10891
C0030193,3558
C0030193,781
C0030193,7200
C0030193,7124
C0030193,3350
C0030193,5216
C0030193,2643
C0030193,23435
C0030193,2043
C0030193,6311
C0030193,3557
C0030193,3178
C0030193,551
C0030193,207
C0030193,29110
C0030193,1268
C0030193,1312
C0030193,4878
C0030193,4923
C0030193,3827
C0030193,10133
C0030193,4986
C0030193,1610
C0020429,6678
C0020429,5731
C0020429,3479
C0020429,5582
C0020429,5173
C0020429,57468
C0020429,7432
C0020429,3643
C0020429,3552
C0020429,3356
C0020429,8989
C0020429,3146
C0020429,4359
C0020429,7442
C0020429,5894
C0020429,5595
C0020429,4803
C0020429,623
C0020429,5368
C0020429,1814
C0020429,6863
C0020429,5743
C0020429,4988
C0020429,796
C0020429,2904
C0020429,6336
C0020429,815
C0020429,887
C0020429,7056
C0020429,1269
C0020429,133
C0020429,2902
C0020429,6869
C0020429,3586
C0020429,6347
C0020429,22953
C0020429,1906
C0020429,240
C0020429,239
C0020429,177
C0020429,4843
C0020429,4842
C0020429,8912
C0020429,183
C0020429,5744
C0020429,60675
C0020429,624
C0020429,3231
C0020429,5742
C0020429,5598
C0020429,4908
C0020429,5594
C0020429,781
C0020429,6854
C0020429,3576
C0020429,7124
C0020429,59341
C0020429,4982
C0020429,9607
C0020429,3557
C0020429,51083
C0020429,2670
C0020429,3569
C0020429,551
C0020429,4314
C0020429,4157
C0020429,3673
C0020429,5581
C0020429,5601
C0020429,5599
C0020429,1268
C0020429,11280
C0020429,2353
C0020429,3827
C0020429,199
C0020429,3553
C0020429,1445
C0020429,2668
C1860844,26277
C1860844,867
C1860844,10804
C1860844,9401
C1860844,10269
C1860844,26154
C1860844,5832
C1860844,25886
C1860844,3242
C1860844,4792
C1860844,8517
C1860844,5159
C1860844,10084
C1860844,5818
C1860844,7051
C1860844,7227
C1860844,2697
C1860844,55505
C1860844,242
C1860844,7015
C1860844,4851
C1860844,5073
C1860844,3516
C1860844,673
C1860844,3265
C1860844,5604
C1860844,3845
C1860844,51750
C1860844,1736
C1860844,55135
C1860844,10484
C1860844,9056
C1860844,4000
C1860844,7012
C1860844,5605
C1860844,9791
C1860844,55651
C1860844,6499
C1860844,5831
C1860844,4089
C1860844,51098
C1860844,9968
C1860844,23314
C1860844,1161
C1860844,2074
C1860844,54567
C1860844,2146
C1860844,4487
C1860844,538
C1860844,8626
C1860844,8481
C1860844,2972
C1860844,9652
C1860844,7737
C1860844,2706
C1860844,6023
C1860844,23545
C1860844,9487
C1860844,54453
C1860844,6598
C0018681,4221
C0018681,5020
C0018681,51604
C0018681,1440
C0018681,4488
C0018681,2796
C0018681,7157
C0018681,7066
C0018681,2057
C0018681,1499
C0018681,10560
C0018681,3569
C0018681,11235
C0018681,673
C0018681,10019
C0018681,54790
C0018681,1727
C0018681,889
C0018681,50964
C0018681,4352
C0018681,7040
C0018681,7428
C0018681,3440
C0018681,54805
C0018681,3736
C0018681,7276
C0018681,351
C0018681,26191
C0018681,27019
C0018681,4041
C0018681,4598
C0018681,1181
C0018681,5728
C0018681,9049
C0018681,3717
C0018681,9663
C0012833,773
C0012833,805
C0012833,801
C0012833,2057
C0012833,845
C0012833,7148
C0012833,6262
C0012833,10019
C0012833,54790
C0012833,567
C0012833,4771
C0012833,5155
C0012833,4352
C0012833,10345
C0012833,4668
C0012833,7428
C0012833,4647
C0012833,54805
C0012833,3736
C0012833,1690
C0012833,477
C0012833,4598
C0012833,27010
C0012833,808
C0012833,3717
C0012833,4615
C0012833,3728
C0206160,5313
C0206160,286
C0206160,5213
C0206160,11093
C0206160,10661
C0206160,3043
C0206160,11315
C0206160,10483
C0206160,2539
C0206160,6648
C0206160,2623
C0206160,5230
C0206160,9780
C0206160,3098
C0206160,1186
C0206160,6005
C0206160,2040
C0206160,6521
C0206160,6710
C0206160,3783
C0033377,2303
C0033377,29123
C0033377,1621
C0033377,8831
C0033377,55605
C0033377,9427
C0033377,71
C0033377,8106
C0033377,5913
C0033377,1144
C0033377,10381
C0033377,7291
C0033377,401
C0033377,10939
C0033377,8292
C0033377,3508
C0033377,5428
C0033377,668
C0033377,1890
C0033377,1145
C0033377,4976
C0033377,84570
C0033377,89910
C0033377,7862
C0033377,4534
C0033377,1785
C0033377,4593
C0033377,84617
C0033377,6654
C0033377,79776
C0033377,285489
C0033377,6261
C4020887,22926
C4020887,3592
C4020887,7299
C4020887,7275
C4020887,6101
C4020887,55624
C4020887,583
C4020887,6010
C4020887,8787
C4020887,6102
C4020887,7399
C4020887,10594
C4020887,10210
C4020887,1230
C4020887,4210
C4020887,4117
C4020887,8546
C4020887,1308
C4020887,4751
C4020887,5145
C4020887,51151
C4020887,23093
C4020887,23568
C4020887,6295
C4020887,1259
C4020887,4166
C4020887,22999
C4020887,5158
C4020887,2074
C4020887,224
C4020887,355
C4020887,5111
C4020887,9742
C4020887,4137
C4020887,4935
C4020887,5333
C4020887,7840
C4020887,1406
C4020887,7099
C4020887,7287
C4020887,5995
C4020887,326
C4020887,5429
C4020887,2780
C4020887,26504
C4020887,8302
C4020887,2978
C4020887,6094
C4020887,7439
C4020887,6775
C4020887,2706
C4020887,3106
C4020887,3586
C4020887,1678
C4020887,6121
C4020887,10002
C4020887,3000
C4020887,6103
C4020887,9094
C4020887,3694
C4020887,2303
C4020887,9227
C4020887,55630
C4020887,23418
C4020887,5949
C4020887,26121
C4020887,1258
C4020887,7508
C4020887,9128
C4020887,3614
C4020887,4286
C4020887,4053
C4020887,762
C4020887,26160
C4020887,5149
C4020887,6100
C4020887,5146
C4020887,10908
C4020887,3105
C4020887,720
C4020887,4948
C4020887,5956
C4020887,51752
C4020887,24
C4020887,24148
C4020887,51360
C4020887,1643
C4020887,8481
C4020887,8842
C4020887,7507
C4020887,10461
C4020887,10804
C4020887,7401
C4020887,1130
C4020887,6017
C4020887,23020
C4020887,23746
C4020887,1261
C4020887,9129
C4020887,778
C4020887,6323
C4020887,4157
C4020887,2979
C4020887,9445
C4020887,25794
C4020887,8754
C4020887,7045
C4020887,5148
C4020887,3420
C4020887,1497
C4020887,5961
C4020887,2068
C4020887,9364
C4020887,5130
C4020887,4901
C4020887,8626
C4020887,6303
C4020887,4070
C0018834,1650
C0018834,9915
C0018834,2314
C0018834,22854
C0018834,5832
C0018834,443
C0018834,10743
C0018834,6748
C0018834,4281
C0018834,5979
C0018834,10479
C0018834,7259
C0018834,8514
C0018834,9723
C0018834,6925
C0018834,1278
C0018834,9895
C0018834,2132
C0018834,4868
C0018834,1305
C0018834,2006
C0018834,2332
C0018834,673
C0018834,3663
C0018834,1289
C0018834,4998
C0018834,3265
C0018834,2316
C0018834,23556
C0018834,10815
C0018834,54941
C0018834,6299
C0018834,3123
C0018834,8243
C0018834,6531
C0018834,55636
C0018834,1290
C0018834,6792
C0018834,1717
C0018834,473
C0018834,5000
C0018834,6497
C0018834,1644
C0018834,27125
C0018834,8929
C0018834,2563
C0018834,1235
C0018834,5831
C0018834,7442
C0018834,7468
C0018834,546
C0018834,1487
C0018834,26235
C0018834,53834
C0018834,4204
C0018834,3930
C0018834,6335
C0018834,857
C0018834,5885
C0018834,429
C0018834,51085
C0018834,7020
C0018834,547
C0018834,990
C0018834,3908
C0018834,8425
C0018834,9126
C0018834,25836
C0018834,3954
C0018834,6134
C0018834,1277
C0018834,9378
C0018834,2290
C0008489,51379
C0008489,221037
C0008489,3064
C0008489,4179
C0008489,1236
C0008489,54209
C0008489,126282
C0008489,27344
C0008489,9443
C0008489,6531
C0008489,54566
C0008489,1317
C0008489,56833
C0008489,611
C0008489,355
C0008489,23230
C0008489,3212
C0008489,3459
C0008489,7270
C0008489,5349
C0008489,27148
C0008489,1814
C0008489,1027
C0008489,54851
C0008489,9211
C0008489,10743
C0008489,55655
C0008489,6726
C0008489,9262
C0008489,51719
C0008489,91833
C0008489,8424
C0008489,5079
C0008489,6665
C0008489,25902
C0008489,3759
C0008489,114885
C0008489,3091
C0008489,55754
C0008489,64137
C0008489,120
C0008489,1352
C0008489,23229
C0008489,3755
C0008489,55218
C0008489,64710
C0008489,55972
C0008489,1237
C0008489,7112
C0008489,80758
C0008489,6872
C0008489,7324
C0008489,952
C0008489,5155
C0008489,79917
C0008489,26063
C0008489,10499
C0008489,5450
C0008489,10923
C0008489,64864
C0008489,2931
C0008489,1087
C0008489,7080
C0008489,5552
C0008489,5908
C0008489,25983
C0008489,23220
C0008489,91752
C0008489,11317
C0008489,9096
C0008489,7351
C0008489,29062
C0008489,6908
C0008489,54756
C0008489,147991
C0008489,6879
C0008489,2512
C0008489,6314
C0008489,55031
C0008489,84561
C0008489,5690
C0008489,410
C0008489,4154
C0008489,3691
C0008489,6571
C0008489,55624
C0008489,23347
C0008489,89790
C0008489,5621
C0008489,81494
C0008489,552
C0008489,23542
C0008489,5412
C0008489,7555
C0008489,92579
C0008489,567
C0008489,117195
C0008489,4780
C0008489,6369
C0008489,10401
C0008489,10308
C0008489,84620
C0008489,6490
C0008489,8398
C0008489,631
C0008489,3207
C0008489,1356
C0008489,23411
C0008489,11342
C0008489,1179
C0008489,10728
C0008489,3778
C0008489,90933
C0008489,10135
C0008489,25816
C0008489,9721
C0008489,64077
C0008489,22941
C0008489,3363
C0008489,2745
C0008489,867
C0008489,3780
C0008489,11168
C0008489,51087
C0008489,5310
C0008489,51659
C0008489,9344
C0008489,474344
C0008489,9743
C0008489,3792
C0008489,9150
C0008489,221154
C0008489,9118
C0008489,57572
C0008489,57162
C0008489,4643
C0008489,54662
C0008489,4603
C0008489,8534
C0008489,55023
C0008489,10418
C0008489,55629
C0008489,111
C0008489,51125
C0008489,55657
C0008489,9836
C0008489,55788
C0008489,23596
C0008489,203069
C0008489,79955
C0008489,6875
C0008489,9141
C0008489,9689
C0008489,108
C0008489,79058
C0008489,1306
C0008489,29979
C0008489,732
C0008489,9610
C0008489,7003
C0008489,486
C0008489,51755
C0008489,1806
C0008489,5687
C0008489,51439
C0008489,2899
C0008489,5064
C0008489,7399
C0008489,54898
C0008489,25953
C0008489,9354
C0008489,3439
C0008489,4361
C0008489,9358
C0008489,9525
C0008489,6249
C0008489,9958
C0008489,5608
C0008489,317703
C0008489,7140
C0008489,6310
C0008489,5132
C0008489,26231
C0008489,8074
C0008489,10434
C0008489,472
C0008489,53916
C0008489,2332
C0008489,4129
C0008489,5763
C0008489,5119
C0008489,170679
C0008489,112476
C0008489,7707
C0008489,28954
C0008489,3270
C0008489,3930
C0008489,10915
C0008489,10846
C0008489,3140
C0008489,79666
C0008489,9254
C0008489,1413
C0008489,5727
C0008489,9584
C0008489,8763
C0008489,240
C0008489,7323
C0008489,10691
C0008489,85285
C0008489,79760
C0008489,9941
C0008489,39
C0008489,6398
C0008489,171586
C0008489,1601
C0008489,4051
C0008489,64976
C0008489,5596
C0008489,3741
C0008489,50628
C0008489,7352
C0008489,5216
C0008489,3692
C0008489,91298
C0008489,2953
C0008489,55233
C0008489,6845
C0008489,102
C0008489,8754
C0008489,5500
C0008489,2123
C0008489,5426
C0008489,57124
C0008489,4976
C0008489,1939
C0008489,54437
C0008489,10990
C0008489,10550
C0008489,22916
C0008489,64423
C0008489,92703
C0008489,6560
C0008489,25957
C0008489,64063
C0008489,23210
C0008489,2833
C0008489,8560
C0008489,348995
C0008489,2197
C0008489,27107
C0008489,6091
C0008489,5586
C0008489,7414
C0008489,10559
C0008489,23452
C0008489,29933
C0008489,85360
C0008489,54407
C0008489,3619
C0008489,23732
C0008489,51567
C0008489,57092
C0008489,84933
C0008489,23253
C0008489,2309
C0008489,79949
C0008489,6299
C0008489,51510
C0008489,55679
C0008489,5494
C0008489,57545
C0008489,27314
C0008489,1974
C0008489,10959
C0008489,901
C0008489,2290
C0008489,23515
C0008489,8874
C0008489,5159
C0008489,2646
C0008489,140609
C0008489,5286
C0008489,6575
C0008489,7305
C0008489,6535
C0008489,1813
C0008489,5573
C0008489,5629
C0008489,1825
C0008489,55270
C0008489,2028
C0008489,4204
C0008489,10954
C0008489,57338
C0008489,58517
C0008489,80032
C0008489,829
C0008489,23275
C0008489,84173
C0008489,23167
C0008489,8887
C0008489,57721
C0008489,7072
C0008489,1915
C0008489,29110
C0008489,11251
C0008489,4637
C0008489,1962
C0008489,5921
C0008489,10587
C0008489,167227
C0008489,26268
C0008489,85025
C0008489,23369
C0008489,51014
C0008489,2740
C0006271,3567
C0006271,3497
C0006271,3596
C0006271,6037
C0006271,54106
C0006271,6348
C0006271,7099
C0006271,3569
C0006271,3565
C0006271,7096
C0006271,727897
C0006271,6352
C0006271,3458
C0006271,166824
C0006271,81793
C0006271,959
C0006271,6356
C0006271,3566
C0006271,3576
C0006271,3586
C0006271,7124
C0030486,3897
C0030486,9420
C0030486,9907
C0030486,9897
C0030486,6687
C0030486,118813
C0030486,9197
C0030486,6253
C0030486,123606
C0030486,23503
C0030486,51324
C0030486,10908
C0030486,79152
C0030486,23259
C0030486,3329
C0030486,5354
C0030486,65055
C0030486,80208
C0030486,80821
C0030486,6683
C0030486,547
C0030486,23111
C0030486,51062
C0030486,11160
C0030486,3798
C1836296,25778
C1836296,9420
C1836296,9907
C1836296,779
C1836296,5832
C1836296,26580
C1836296,5621
C1836296,9897
C1836296,6687
C1836296,2273
C1836296,2556
C1836296,6253
C1836296,8291
C1836296,23503
C1836296,4763
C1836296,51324
C1836296,23259
C1836296,3329
C1836296,5354
C1836296,857
C1836296,6683
C1836296,547
C1836296,51062
C1836296,11160
C1836296,1639
C1836296,3798
C0032617,4867
C0032617,5020
C0032617,9536
C0032617,551
C0032617,5578
C0032617,359
C0032617,27031
C0032617,1591
C0032617,6524
C0032617,3952
C0032617,3766
C0032617,1497
C0032617,1187
C0032617,7809
C0032617,10686
C0032617,54938
C0032617,554
C0032617,54757
C0032617,3758
C0032617,6559
C0032617,6557
C0032617,846
C0042024,410
C0042024,9420
C0042024,9907
C0042024,5159
C0042024,215
C0042024,10479
C0042024,25978
C0042024,28982
C0042024,6687
C0042024,9897
C0042024,54209
C0042024,2332
C0042024,25814
C0042024,5660
C0042024,3508
C0042024,6575
C0042024,6253
C0042024,7305
C0042024,5155
C0042024,23503
C0042024,6908
C0042024,3110
C0042024,3145
C0042024,6567
C0042024,4854
C0042024,7276
C0042024,549
C0042024,3329
C0042024,3074
C0042024,6335
C0042024,9860
C0042024,6683
C0042024,5654
C0042024,51062
C0042024,2632
C0042024,3798
C0007758,1373
C0007758,410
C0007758,5290
C0007758,445
C0007758,51103
C0007758,4512
C0007758,4722
C0007758,767
C0007758,7443
C0007758,10806
C0007758,5621
C0007758,11128
C0007758,2697
C0007758,23345
C0007758,2937
C0007758,6391
C0007758,7015
C0007758,7469
C0007758,435
C0007758,27089
C0007758,4695
C0007758,6948
C0007758,4723
C0007758,6821
C0007758,4644
C0007758,8803
C0007758,4509
C0007758,1200
C0007758,8802
C0007758,9409
C0007758,1593
C0007758,50
C0007758,6663
C0007758,55703
C0007758,3708
C0007758,6389
C0007758,5264
C0007758,3766
C0007758,51761
C0007758,3730
C0007758,4758
C0007758,1629
C0007758,9533
C0007758,4729
C0007758,1737
C0007758,6616
C0007758,5631
C0007758,2074
C0007758,5111
C0007758,4709
C0007758,51524
C0007758,6833
C0007758,5354
C0007758,23230
C0007758,54187
C0007758,8799
C0007758,549
C0007758,50484
C0007758,9742
C0007758,1719
C0007758,4715
C0007758,4513
C0007758,5193
C0007758,7466
C0007758,23247
C0007758,2072
C0007758,6598
C0007758,1509
C0007758,25839
C0007758,4519
C0007758,26277
C0007758,594
C0007758,4694
C0007758,27077
C0007758,5805
C0007758,7436
C0007758,6157
C0007758,10083
C0007758,9711
C0007758,472
C0007758,5828
C0007758,2593
C0007758,8398
C0007758,23090
C0007758,4830
C0007758,5189
C0007758,2073
C0007758,55670
C0007758,8722
C0007758,23209
C0007758,1356
C0007758,29078
C0007758,11284
C0007758,26503
C0007758,1786
C0007758,25915
C0007758,6390
C0007758,6834
C0007758,593
C0007758,5373
C0007758,8504
C0007758,10128
C0007758,9731
C0007758,338
C0007758,7012
C0007758,5830
C0007758,9640
C0007758,1355
C0007758,4704
C0007758,4358
C0007758,585
C0007758,3736
C0007758,478
C0007758,55157
C0007758,1161
C0007758,5194
C0007758,3074
C0007758,27235
C0007758,6335
C0007758,6529
C0007758,477
C0007758,6334
C0007758,1352
C0007758,8195
C0007758,7274
C0007758,5190
C0007758,5654
C0007758,5728
C0007758,2055
C0007758,7915
C0007758,1476
C0007758,5192
C0007758,5538
C0007758,4001
C0007758,4705
C0007758,4720
C0007758,51651
C0007758,773
C0007758,4864
C0007758,2566
C0007758,55630
C0007758,8813
C0007758,23203
C0007758,5195
C0007758,9342
C0007758,23312
C0007758,26580
C0007758,1641
C0007758,5551
C0007758,5238
C0007758,54840
C0007758,1340
C0007758,4860
C0007758,4771
C0007758,5824
C0007758,5428
C0007758,4535
C0007758,23503
C0007758,6535
C0007758,54982
C0007758,5230
C0007758,1738
C0007758,4719
C0007758,7428
C0007758,7846
C0007758,10908
C0007758,4647
C0007758,9150
C0007758,4724
C0007758,2720
C0007758,7468
C0007758,7276
C0007758,23322
C0007758,1910
C0007758,4204
C0007758,4541
C0007758,4547
C0007758,8481
C0007758,4598
C0007758,6324
C0007758,54806
C0007758,29925
C0007758,7507
C0007758,3954
C0007758,6341
C0007758,51204
C0007758,4867
C0007758,2821
C0007758,29929
C0007758,686
C0007758,54968
C0007758,7401
C0007758,6392
C0007758,7080
C0007758,617
C0007758,5191
C0007758,10577
C0007758,8050
C0007758,10518
C0007758,57231
C0007758,4539
C0007758,5080
C0007758,6697
C0007758,2670
C0007758,6323
C0007758,9526
C0007758,10483
C0007758,582
C0007758,207
C0007758,9445
C0007758,4514
C0007758,2071
C0007758,4536
C0007758,9786
C0007758,4728
C0007758,2554
C0007758,1106
C0007758,54476
C0007758,4967
C0007758,2068
C0007758,6326
C0007758,4976
C0007758,8086
C0007758,4726
C0007758,6567
C0007758,51099
C0007758,2896
C0007758,10111
C0007758,55572
C0007758,2512
C0007758,2629
C0007758,9570
C0007758,23474
C0007758,27010
C0007758,22934
C0007758,4540
C0007758,10102
C0007758,6812
C0007758,54903
C0007758,3737
C0007758,4538
C0007758,4508
C0007758,51259
C0007758,22868
C0014118,366
C0014118,2212
C0014118,3929
C0014118,2147
C0014118,7097
C0014118,3569
C0014118,213
C0014118,5286
C0014118,7137
C0014118,8288
C0014118,1401
C0014118,462
C0014118,350
C0014118,7412
C0014118,1088
C0014118,3329
C0014118,114294
C0014118,5327
C0014118,3576
C0014118,3586
C0014118,7124
C0008031,7248
C0008031,5657
C0008031,59
C0008031,7157
C0008031,811
C0008031,7066
C0008031,9940
C0008031,3043
C0008031,7048
C0008031,5592
C0008031,4638
C0008031,7042
C0008031,10019
C0008031,54790
C0008031,3115
C0008031,4088
C0008031,3123
C0008031,4210
C0008031,4629
C0008031,7046
C0008031,4352
C0008031,6049
C0008031,2200
C0008031,4625
C0008031,1493
C0008031,7249
C0008031,26191
C0008031,8076
C0008031,1392
C0008031,51741
C0008031,7043
C0008031,3106
C0008031,3717
C0008031,6945
C0008031,3593
C0008031,6329
C0008031,4015
C2364082,23347
C2364082,10194
C2364082,9394
C2364082,10371
C2364082,23767
C2364082,11020
C2364082,26012
C2364082,5781
C2364082,55636
C2364082,6663
C2364082,2260
C2364082,3730
C2364082,8820
C2364082,54756
C2364082,8822
C2364082,6342
C2364082,6870
C2364082,6335
C2364082,23400
C2364082,2253
C2364082,1848
C0003126,9927
C0003126,5191
C0003126,9394
C0003126,9723
C0003126,10371
C0003126,23767
C0003126,26012
C0003126,55636
C0003126,6663
C0003126,5264
C0003126,2260
C0003126,3730
C0003126,8820
C0003126,54756
C0003126,8822
C0003126,6870
C0003126,6335
C0003126,27019
C0003126,23400
C0003126,2253
C0003126,1848
C0023186,57030
C0023186,9365
C0023186,4212
C0023186,10367
C0023186,64067
C0023186,56034
C0023186,79823
C0023186,57084
C0023186,3557
C0023186,79718
C0023186,5447
C0023186,347
C0023186,7054
C0023186,3162
C0023186,5663
C0023186,1270
C0023186,5046
C0023186,2332
C0023186,10280
C0023186,84282
C0023186,165918
C0023186,5660
C0023186,5648
C0023186,5153
C0023186,6197
C0023186,4763
C0023186,8192
C0023186,596
C0023186,5813
C0023186,78989
C0023186,84700
C0023186,8929
C0023186,3028
C0023186,6855
C0023186,2890
C0023186,4204
C0023186,351
C0023186,43
C0023186,4137
C0023186,3553
C0023186,1006
C0023186,7200
C0023186,7545
C0023186,5368
C0023186,7422
C0023186,3350
C0023186,9158
C0023186,3363
C0751265,4212
C0751265,64067
C0751265,79718
C0751265,1270
C0751265,2332
C0751265,5660
C0751265,5648
C0751265,6197
C0751265,4763
C0751265,8192
C0751265,5813
C0751265,78989
C0751265,8929
C0751265,3028
C0751265,4204
C0751265,4137
C0751265,1006
C0751265,7545
C0751265,6853
C0751265,9158
C0042384,5657
C0042384,6280
C0042384,5265
C0042384,6376
C0042384,10673
C0042384,7056
C0042384,4210
C0042384,3383
C0042384,1401
C0042384,6401
C0042384,3440
C0042384,7133
C0042384,7450
C0042384,350
C0042384,1991
C0042384,973
C0042384,1992
C0042384,7412
C0042384,959
C0042384,1511
C0042384,6402
C0042384,7124
C0042384,6347
C0042384,4353
C0040034,7454
C0040034,1440
C0040034,54205
C0040034,84930
C0040034,80739
C0040034,2313
C0040034,2812
C0040034,11093
C0040034,7066
C0040034,6714
C0040034,3673
C0040034,3207
C0040034,4627
C0040034,22852
C0040034,2623
C0040034,91452
C0040034,2122
C0040034,4352
C0040034,2152
C0040034,3589
C0040034,342618
C0040034,3690
C0040034,2533
C0040034,2811
C0040034,5196
C0040034,2120
C0040034,3674
C0040034,2815
C0231712,10049
C0231712,1120
C0231712,2010
C0231712,10717
C0231712,54344
C0231712,25886
C0231712,54808
C0231712,9241
C0231712,9499
C0231712,50485
C0231712,2273
C0231712,1300
C0231712,4148
C0231712,58
C0231712,274
C0231712,1311
C0231712,23299
C0231712,1298
C0231712,9469
C0231712,1778
C0231712,7040
C0231712,22954
C0231712,4322
C0231712,4703
C0231712,5745
C0231712,4625
C0231712,1280
C0231712,249
C0231712,2673
C0231712,7169
C0231712,1756
C0231712,2318
C0231712,176
C0021368,9370
C0021368,29072
C0021368,3567
C0021368,5743
C0021368,3596
C0021368,6037
C0021368,3557
C0021368,1178
C0021368,6348
C0021368,7099
C0021368,4843
C0021368,5468
C0021368,26280
C0021368,3569
C0021368,3565
C0021368,6403
C0021368,6352
C0021368,3554
C0021368,3552
C0021368,1401
C0021368,3458
C0021368,3383
C0021368,6401
C0021368,1991
C0021368,5696
C0021368,7412
C0021368,5742
C0021368,3606
C0021368,6356
C0021368,3553
C0021368,3576
C0021368,3586
C0021368,7124
C0021368,3605
C0021368,6347
C0021368,4353
C0030232,4221
C0030232,3048
C0030232,6138
C0030232,9227
C0030232,10312
C0030232,212
C0030232,55624
C0030232,6204
C0030232,6234
C0030232,27249
C0030232,10661
C0030232,29887
C0030232,6218
C0030232,3043
C0030232,10560
C0030232,6229
C0030232,6201
C0030232,3767
C0030232,7351
C0030232,6135
C0030232,2623
C0030232,3047
C0030232,6154
C0030232,6927
C0030232,25974
C0030232,1186
C0030232,6235
C0030232,2271
C0030232,8600
C0030232,23230
C0030232,6833
C0030232,6165
C0030232,1719
C0030232,6231
C0030232,6125
C0030232,9049
C0030232,3040
C0030232,3039
C0030232,4615
C0030232,6223
C0030232,3172
C0029089,23129
C0029089,4512
C0029089,4722
C0029089,7275
C0029089,6101
C0029089,55624
C0029089,583
C0029089,644096
C0029089,6010
C0029089,1144
C0029089,4695
C0029089,291
C0029089,6102
C0029089,7399
C0029089,401
C0029089,10594
C0029089,8803
C0029089,274
C0029089,10210
C0029089,4117
C0029089,6389
C0029089,5980
C0029089,4751
C0029089,5145
C0029089,6295
C0029089,23568
C0029089,1259
C0029089,5158
